0.100000	0.100000	0.00	-0.034233	-0.325753	5.726596	-0.018045	-0.052325
0.100000	0.100000	0.00	0.272737	0.309517	2.396712	0.026291	0.041148
-0.100000	0.100000	0.00	-0.028374	-0.490835	2.011533	-0.005502	-0.006246
0.100000	0.100000	0.00	0.243156	-0.175952	3.029456	0.016123	-0.033362
-0.100000	0.100000	0.00	0.348655	-0.099666	7.477588	0.090124	-0.020863
-0.100000	0.100000	0.00	0.063802	0.471717	10.181575	0.005091	0.164610
0.100000	0.100000	0.00	0.084457	-0.095150	3.364190	0.002664	-0.013154
0.100000	0.100000	0.00	0.071027	0.135975	6.983434	0.004407	0.051099
-0.100000	0.100000	0.00	0.474088	-0.232187	2.211568	0.026279	-0.014134
-0.100000	0.100000	0.00	-0.197739	-0.469548	5.994265	-0.042422	-0.083002
0.100000	0.100000	0.00	-0.039018	0.393590	1.501970	-0.029576	0.041585
0.100000	0.100000	0.00	0.460013	0.373584	7.396510	0.079516	0.090027
0.100000	0.100000	0.00	-0.171186	-0.369203	2.582501	-0.024398	-0.028701
-0.100000	0.100000	0.00	0.268366	-0.419755	1.584878	0.020687	-0.007943
0.100000	0.100000	0.00	0.242074	-0.438742	11.184955	0.077714	-0.168771
0.100000	0.100000	0.00	0.489761	-0.066124	3.740023	0.058906	0.000804
-0.100000	0.100000	0.00	0.468817	0.345045	2.063342	0.025201	0.023063
0.100000	0.100000	0.00	0.415030	-0.251242	5.733195	0.076376	-0.022841
0.100000	0.100000	0.00	0.174522	-0.489074	1.287173	-0.015564	-0.019652
0.100000	0.100000	0.00	-0.260799	0.408301	6.112136	-0.043220	0.077989
0.100000	0.100000	0.00	-0.489399	0.135786	10.626320	-0.158089	0.052239
-0.100000	0.100000	0.00	-0.451529	0.341739	7.352069	-0.094384	0.084383
0.100000	0.100000	0.00	0.386219	-0.466630	3.430001	0.030782	-0.034476
0.100000	0.100000	0.00	0.222806	0.461760	4.317509	0.024606	0.078164
0.100000	0.100000	0.00	-0.037150	0.416969	9.949477	-0.011173	0.140894
0.100000	0.100000	0.00	0.116672	0.178680	5.181329	0.027166	0.021715
0.100000	0.100000	0.00	-0.032173	0.484742	2.112982	-0.023366	0.035440
0.100000	0.100000	0.00	-0.368110	0.449995	9.993219	-0.116416	0.156027
0.100000	0.100000	0.00	-0.456566	-0.363899	9.316910	-0.146660	-0.109078
0.100000	0.100000	0.00	-0.403124	-0.054895	4.753284	-0.086515	-0.014897
0.100000	0.100000	0.00	0.083888	0.136373	2.022322	0.014605	-0.008445
-0.100000	0.100000	0.00	-0.256774	-0.474702	3.869364	-0.030151	-0.054794
-0.100000	0.100000	0.00	-0.157582	-0.285611	5.255642	-0.016308	-0.045452
0.100000	0.100000	0.00	-0.356520	0.070117	9.654882	-0.078090	0.025190
0.100000	0.100000	0.00	0.226491	0.138836	5.451247	0.023942	0.013775
0.100000	0.100000	0.00	0.452551	-0.362011	2.807567	0.041064	-0.016118
0.100000	0.100000	0.00	0.471892	-0.327030	1.254768	0.009356	-0.001333
