0.1 0.0010 25000 18
0.1 0.0020 25000 865
0.1 0.0030 25000 4263
0.1 0.0040 10000 3646
0.1 0.0050 10000 5034
0.1 0.0060 1000 584
0.1 0.0070 1000 631
0.1 0.0080 1000 637
0.1 0.0090 1000 644
0.1 0.0100 400 250
0.1 0.0120 400 253
0.1 0.0140 400 252
0.28 0.0010 25000 25
0.28 0.0020 25000 874
0.28 0.0030 25000 4321
0.28 0.0040 10000 3620
0.28 0.0050 10000 4943
0.28 0.0060 1000 567
0.28 0.0070 1000 586
0.28 0.0080 1000 617
0.28 0.0090 1000 619
0.28 0.0100 400 243
0.28 0.0120 400 245
0.28 0.0140 400 245
0.43 0.0010 25000 23
0.43 0.0020 25000 826
0.43 0.0030 25000 4176
0.43 0.0040 10000 3669
0.43 0.0050 10000 5011
0.43 0.0060 1000 578
0.43 0.0070 1000 607
0.43 0.0080 1000 627
0.43 0.0090 1000 636
0.43 0.0100 400 263
0.43 0.0120 400 269
0.43 0.0140 400 269
0.6 0.0010 25000 20
0.6 0.0020 25000 857
0.6 0.0030 25000 4305
0.6 0.0040 10000 3594
0.6 0.0050 10000 5025
0.6 0.0060 1000 522
0.6 0.0070 1000 562
0.6 0.0080 1000 583
0.6 0.0090 1000 595
0.6 0.0100 400 251
0.6 0.0120 400 251
0.6 0.0140 400 255
0.78 0.0010 25000 27
0.78 0.0020 25000 837
0.78 0.0030 25000 4325
0.78 0.0040 10000 3731
0.78 0.0050 10000 5129
0.78 0.0060 1000 562
0.78 0.0070 1000 591
0.78 0.0080 1000 612
0.78 0.0090 1000 617
0.78 0.0100 400 235
0.78 0.0120 400 241
0.78 0.0140 400 240
1.0 0.0010 25000 31
1.0 0.0020 25000 874
1.0 0.0030 25000 4423
1.0 0.0040 10000 3739
1.0 0.0050 10000 5124
1.0 0.0060 1000 556
1.0 0.0070 1000 580
1.0 0.0080 1000 601
1.0 0.0090 1000 608
1.0 0.0100 400 248
1.0 0.0120 400 250
1.0 0.0140 400 252
1.25 0.0010 25000 27
1.25 0.0020 25000 916
1.25 0.0030 25000 4666
1.25 0.0040 10000 3754
1.25 0.0050 10000 5075
1.25 0.0060 1000 593
1.25 0.0070 1000 619
1.25 0.0080 1000 640
1.25 0.0090 1000 649
1.25 0.0100 400 264
1.25 0.0120 400 269
1.25 0.0140 400 270
1.52 0.0010 25000 34
1.52 0.0020 25000 996
1.52 0.0030 25000 4658
1.52 0.0040 10000 3864
1.52 0.0050 10000 5192
1.52 0.0060 1000 603
1.52 0.0070 1000 621
1.52 0.0080 1000 634
1.52 0.0090 1000 636
1.52 0.0100 400 259
1.52 0.0120 400 263
1.52 0.0140 400 263
1.84 0.0010 25000 33
1.84 0.0020 25000 1005
1.84 0.0030 25000 4867
1.84 0.0040 10000 3894
1.84 0.0050 10000 5294
1.84 0.0060 1000 563
1.84 0.0070 1000 582
1.84 0.0080 1000 598
1.84 0.0090 1000 608
1.84 0.0100 400 256
1.84 0.0120 400 265
1.84 0.0140 400 264
2.2 0.0010 25000 41
2.2 0.0020 25000 1142
2.2 0.0030 25000 5303
2.2 0.0040 10000 3978
2.2 0.0050 10000 5312
2.2 0.0060 1000 592
2.2 0.0070 1000 615
2.2 0.0080 1000 629
2.2 0.0090 1000 633
2.2 0.0100 400 249
2.2 0.0120 400 253
2.2 0.0140 400 254
2.6 0.0010 25000 38
2.6 0.0020 25000 1193
2.6 0.0030 25000 5259
2.6 0.0040 10000 4129
2.6 0.0050 10000 5375
2.6 0.0060 1000 586
2.6 0.0070 1000 613
2.6 0.0080 1000 621
2.6 0.0090 1000 630
2.6 0.0100 400 251
2.6 0.0120 400 254
2.6 0.0140 400 258
3.04 0.0010 25000 34
3.04 0.0020 25000 1264
3.04 0.0030 25000 5497
3.04 0.0040 10000 4242
3.04 0.0050 10000 5374
3.04 0.0060 1000 605
3.04 0.0070 1000 614
3.04 0.0080 1000 646
3.04 0.0090 1000 642
3.04 0.0100 400 260
3.04 0.0120 400 262
3.04 0.0140 400 268
3.54 0.0010 25000 40
3.54 0.0020 25000 1324
3.54 0.0030 25000 5566
3.54 0.0040 10000 4233
3.54 0.0050 10000 5474
3.54 0.0060 1000 621
3.54 0.0070 1000 649
3.54 0.0080 1000 657
3.54 0.0090 1000 668
3.54 0.0100 400 253
3.54 0.0120 400 261
3.54 0.0140 400 257
4.1 0.0010 25000 37
4.1 0.0020 25000 1275
4.1 0.0030 25000 5537
4.1 0.0040 10000 4149
4.1 0.0050 10000 5319
4.1 0.0060 1000 589
4.1 0.0070 1000 615
4.1 0.0080 1000 619
4.1 0.0090 1000 638
4.1 0.0100 400 252
4.1 0.0120 400 254
4.1 0.0140 400 257
