0.28 0.0076 1000 812
0.28 0.0051 1000 680
0.1 0.0114 400 346
0.1 0.0076 1000 819
1.0 0.0114 400 338
0.1 0.0171 400 351
1.0 0.0051 1000 702
0.1 0.0051 1000 715
1.25 0.0051 1000 712
0.78 0.0051 1000 688
0.6 0.0051 1000 683
0.78 0.0076 1000 815
0.78 0.0114 400 335
0.78 0.0256 100 89
0.1 0.0256 100 90
0.28 0.0114 400 330
1.0 0.0076 1000 803
0.28 0.0010 25000 35
1.25 0.0114 400 330
0.28 0.0256 100 89
0.6 0.0114 400 337
0.28 0.0015 25000 279
1.0 0.0256 100 81
0.6 0.0076 1000 806
0.6 0.0256 100 91
1.25 0.0076 1000 823
0.1 0.0010 25000 35
0.28 0.0034 10000 3390
0.43 0.0256 100 85
0.28 0.0575 50 44
0.28 0.0384 100 89
0.1 0.0575 50 45
0.1 0.0015 25000 305
0.1 0.0384 100 89
0.6 0.0575 50 45
0.1 0.0034 10000 3417
0.28 0.0171 400 338
1.0 0.0171 400 345
1.25 0.0171 400 335
0.43 0.0051 1000 694
0.6 0.0171 400 346
1.25 0.0256 100 84
0.78 0.0171 400 337
0.28 0.0022 25000 1756
1.0 0.0010 25000 36
0.78 0.0010 25000 25
0.6 0.0015 25000 302
1.25 0.0010 25000 37
1.0 0.0384 100 82
1.0 0.0575 50 40
0.78 0.0384 100 87
0.6 0.0384 100 91
0.78 0.0015 25000 288
0.6 0.0010 25000 29
0.78 0.0034 10000 3468
1.0 0.0034 10000 3369
0.78 0.0575 50 46
1.25 0.0015 25000 345
1.0 0.0015 25000 324
1.25 0.0034 10000 3603
0.43 0.0114 400 334
0.43 0.0384 100 88
0.6 0.0022 25000 1830
0.43 0.0076 1000 809
1.25 0.0384 100 86
0.1 0.0022 25000 1787
0.43 0.0575 50 48
0.6 0.0034 10000 3390
1.0 0.0022 25000 1859
1.25 0.0575 50 44
1.25 0.0022 25000 2014
0.78 0.0022 25000 1882
0.43 0.0171 400 343
0.43 0.0010 25000 28
0.1 0.1000 50 36
0.78 0.1000 50 37
1.0 0.1000 50 42
0.43 0.0034 10000 3442
0.43 0.0015 25000 318
0.28 0.1000 50 41
0.6 0.1000 50 43
1.25 0.1000 50 37
0.43 0.1000 50 32
0.43 0.0022 25000 1849
