0.1 0.0076 1000 802
0.1 0.0051 1000 666
0.28 0.0051 1000 695
0.1 0.0256 100 78
0.28 0.0114 400 331
0.78 0.0051 1000 672
0.1 0.0114 400 320
0.6 0.0051 1000 666
1.0 0.0051 1000 674
1.25 0.0051 1000 679
0.1 0.0010 25000 23
0.28 0.0256 100 87
0.28 0.0076 1000 812
0.78 0.0114 400 331
0.78 0.0076 1000 794
0.43 0.0256 100 87
0.78 0.0256 100 85
1.25 0.0114 400 338
0.28 0.0171 400 338
1.0 0.0114 400 333
0.28 0.0384 100 88
1.25 0.0076 1000 790
1.0 0.0256 100 84
0.6 0.0076 1000 806
0.6 0.0256 100 84
0.6 0.0114 400 332
0.1 0.0171 400 330
1.0 0.0076 1000 782
0.1 0.0034 10000 3365
0.28 0.0010 25000 35
0.6 0.0171 400 340
0.43 0.0051 1000 692
0.78 0.0171 400 337
0.1 0.0015 25000 310
0.1 0.0575 50 42
0.28 0.0575 50 42
1.0 0.0171 400 335
0.43 0.0384 100 87
1.52 0.0051 1000 673
1.25 0.0256 100 83
0.6 0.0010 25000 39
0.28 0.0034 10000 3309
0.28 0.0015 25000 274
1.25 0.0171 400 343
0.78 0.0010 25000 32
0.1 0.0384 100 79
0.78 0.0384 100 88
1.25 0.0010 25000 45
1.0 0.0010 25000 31
0.43 0.0575 50 43
0.6 0.0034 10000 3383
0.43 0.0114 400 329
1.0 0.0034 10000 3504
1.0 0.0384 100 86
0.78 0.0034 10000 3481
1.52 0.0114 400 332
0.6 0.0015 25000 322
1.25 0.0015 25000 300
1.52 0.0076 1000 817
0.28 0.0022 25000 1729
1.84 0.0051 1000 713
0.6 0.0384 100 84
0.78 0.0015 25000 285
1.0 0.0575 50 44
1.0 0.0015 25000 287
1.52 0.0256 100 83
1.25 0.0034 10000 3542
0.78 0.0575 50 45
0.6 0.0575 50 43
1.84 0.0114 400 327
0.43 0.0076 1000 796
1.84 0.0076 1000 825
0.1 0.0022 25000 1867
1.84 0.0256 100 80
2.2 0.0051 1000 705
1.52 0.0171 400 335
1.52 0.0010 25000 41
1.25 0.0384 100 83
1.0 0.0022 25000 1887
1.25 0.0022 25000 2002
1.25 0.0575 50 42
0.78 0.0022 25000 1862
2.6 0.0051 1000 736
0.6 0.0022 25000 1783
2.2 0.0114 400 340
2.2 0.0076 1000 802
1.52 0.0384 100 85
2.6 0.0114 400 342
1.84 0.0010 25000 45
1.52 0.0034 10000 3692
2.2 0.0256 100 82
2.6 0.0076 1000 839
1.52 0.0015 25000 333
3.04 0.0051 1000 717
2.2 0.0010 25000 46
1.52 0.0575 50 43
1.84 0.0171 400 336
2.6 0.0256 100 85
1.84 0.0034 10000 3758
3.54 0.0051 1000 728
1.84 0.0575 50 39
1.84 0.0015 25000 361
3.04 0.0114 400 333
3.04 0.0076 1000 816
2.2 0.0171 400 351
1.84 0.0384 100 81
1.52 0.0022 25000 2103
3.04 0.0256 100 85
2.2 0.0015 25000 416
4.1 0.0051 1000 741
3.54 0.0114 400 342
2.6 0.0171 400 352
3.54 0.0256 100 86
2.6 0.0010 25000 51
4.1 0.0114 400 351
2.2 0.0575 50 42
2.6 0.0015 25000 417
3.04 0.0171 400 337
2.2 0.0384 100 84
2.6 0.0034 10000 4057
1.84 0.0022 25000 2272
3.04 0.0015 25000 460
4.1 0.0076 1000 835
3.54 0.0010 25000 59
4.1 0.0256 100 89
3.04 0.0034 10000 4008
3.54 0.0171 400 346
2.6 0.0384 100 85
3.04 0.0384 100 83
3.54 0.0015 25000 458
3.04 0.0575 50 41
4.1 0.0010 25000 72
0.78 0.1000 50 31
2.6 0.0575 50 45
3.54 0.0034 10000 4150
0.1 0.1000 50 41
2.2 0.0022 25000 2256
2.6 0.0022 25000 2393
0.43 0.0171 400 339
3.04 0.0022 25000 2619
3.54 0.0384 100 85
3.54 0.0575 50 41
4.1 0.0171 400 351
4.1 0.0034 10000 4134
4.1 0.0015 25000 419
0.43 0.0010 25000 38
0.28 0.1000 50 40
4.1 0.0384 100 89
3.54 0.0022 25000 2599
3.54 0.0076 1000 807
1.0 0.1000 50 41
4.1 0.0575 50 43
0.6 0.1000 50 36
1.25 0.1000 50 42
4.1 0.0022 25000 2740
0.43 0.0034 10000 3399
0.43 0.0015 25000 278
0.43 0.1000 50 41
1.84 0.1000 50 36
1.52 0.1000 50 38
2.2 0.1000 50 40
3.04 0.0010 25000 63
2.6 0.1000 50 34
2.2 0.0034 10000 3965
3.04 0.1000 50 43
0.43 0.0022 25000 1804
3.54 0.1000 50 43
4.1 0.1000 50 42
