-1.000000	105.000000	0.00	-0.387929	0.311070	13884.554592	-176.315551	295.702401
1.000000	105.000000	0.00	0.086375	0.175773	23950.799952	234.318151	293.340113
-1.000000	105.000000	0.00	-0.260591	-0.140991	20924.031735	-232.370925	-103.825898
-1.000000	105.000000	0.00	0.029669	-0.304910	17446.632468	-7.013547	-162.659667
-1.000000	105.000000	0.00	0.086841	-0.047691	6109.325684	40.377121	126.756145
1.000000	105.000000	0.00	-0.381165	0.325527	17712.119448	-153.727345	155.321557
-1.000000	105.000000	0.00	-0.187052	0.342749	31268.812374	-82.143359	425.188245
-1.000000	105.000000	0.00	0.481985	0.346308	38603.127463	504.726046	523.606325
-1.000000	105.000000	0.00	0.161162	-0.314250	4683.912182	90.748099	2.763509
1.000000	105.000000	0.00	-0.448283	-0.104952	41900.339468	-549.219201	-292.301510
1.000000	105.000000	0.00	0.165258	-0.152596	26328.663849	270.062576	-155.604215
-1.000000	105.000000	0.00	0.163923	0.132421	19074.820998	95.260448	146.211366
-1.000000	105.000000	0.00	-0.173648	0.008723	4369.434978	44.858195	-126.036335
-1.000000	105.000000	0.00	-0.188855	-0.108699	20472.989164	14.924812	-126.668000
-1.000000	105.000000	0.00	0.205894	-0.038295	63633.711270	610.838756	129.240245
1.000000	105.000000	0.00	0.415064	0.401164	28596.816794	457.416492	320.097538
-1.000000	105.000000	0.00	0.047646	0.188711	7746.462297	-60.795484	90.552522
-1.000000	105.000000	0.00	0.127327	0.241880	28977.504353	31.701402	446.868536
-1.000000	105.000000	0.00	0.173628	0.406855	23547.368265	-37.275515	85.100559
-1.000000	105.000000	0.00	0.155649	-0.295922	15957.719693	138.612239	-104.652226
1.000000	105.000000	0.00	-0.423503	-0.420097	28553.995033	-296.172657	-406.664935
-1.000000	105.000000	0.00	-0.493204	-0.122096	21570.327372	-265.220539	-129.358804
-1.000000	105.000000	0.00	0.201575	-0.453542	78233.492103	593.334180	-1351.305004
-1.000000	105.000000	0.00	0.084823	0.157458	24558.303530	123.553867	198.631890
-1.000000	105.000000	0.00	-0.086208	0.341772	12336.668993	-64.274627	112.353151
-1.000000	105.000000	0.00	0.186643	-0.459850	14706.190037	131.094450	-246.910715
-1.000000	105.000000	0.00	0.327938	-0.130093	10981.790385	187.092897	19.152262
-1.000000	105.000000	0.00	0.422587	-0.462744	17318.868397	294.553072	-281.283152
-1.000000	105.000000	0.00	-0.459440	0.310952	14113.228557	-323.574216	180.532152
1.000000	105.000000	0.00	0.467816	0.332826	26918.994646	386.233317	200.011811
1.000000	105.000000	0.00	-0.205144	0.395712	29670.841317	-363.515663	353.693180
1.000000	105.000000	0.00	-0.304161	0.027030	1844.778025	63.093855	-36.117988
1.000000	105.000000	0.00	0.312674	0.252245	21208.724437	205.434129	130.392881
-1.000000	105.000000	0.00	-0.432376	0.069202	19668.391110	-196.572445	-91.970067
1.000000	105.000000	0.00	0.383577	0.242257	34209.296024	352.915617	169.576869
1.000000	105.000000	0.00	-0.354261	0.489106	1799.538222	-11.742154	47.781766
-1.000000	105.000000	0.00	-0.396943	-0.397154	2453.564245	-47.968384	-156.582615
1.000000	105.000000	0.00	0.135132	0.110994	38221.141166	-75.639737	236.286105
-1.000000	105.000000	0.00	-0.380825	-0.007649	28218.893082	-328.200524	-33.072558
1.000000	105.000000	0.00	0.036930	-0.398143	11422.756248	74.957202	-119.018004
-1.000000	105.000000	0.00	0.466798	-0.218354	22657.728449	229.100100	-187.474323
-1.000000	105.000000	0.00	0.211077	0.254790	9662.797668	159.093011	143.638403
-1.000000	105.000000	0.00	0.153067	0.150272	5571.552875	-42.495058	60.069239
1.000000	105.000000	0.00	0.183501	0.475693	31780.157337	-4.767024	483.635985
-1.000000	105.000000	0.00	-0.023294	-0.357016	31526.244035	143.539981	-429.981575
-1.000000	105.000000	0.00	0.375708	0.165852	77176.964742	870.284340	487.996452
-1.000000	105.000000	0.00	-0.305661	-0.428326	29441.721982	-281.353659	-267.220406
-1.000000	105.000000	0.00	0.241850	-0.222675	8518.304716	63.394394	0.596281
1.000000	105.000000	0.00	0.122014	0.376336	30315.025533	243.616789	518.346498
-1.000000	105.000000	0.00	0.175606	-0.312042	11462.063954	-136.897939	-154.747264
1.000000	105.000000	0.00	-0.178054	-0.101030	14334.611716	-104.415158	41.040105
-1.000000	105.000000	0.00	0.387808	-0.191411	24360.648773	169.845195	-243.346614
-1.000000	105.000000	0.00	0.483295	-0.292031	20021.657419	221.248320	-101.730917
-1.000000	105.000000	0.00	0.233857	-0.074042	8550.862969	37.547081	-51.049258
1.000000	105.000000	0.00	0.143771	0.395872	7976.191260	50.043281	158.555657
-1.000000	105.000000	0.00	-0.169372	0.294177	30949.230317	-43.886038	330.209867
1.000000	105.000000	0.00	-0.483631	0.125104	29196.836371	-353.678577	76.379098
-1.000000	105.000000	0.00	0.414710	0.180336	10214.842078	296.793994	-17.927066
-1.000000	105.000000	0.00	-0.489274	-0.417783	27883.414357	-305.196157	-234.505043
1.000000	105.000000	0.00	-0.376005	0.438053	111865.854273	-1406.675387	1319.630825
-1.000000	105.000000	0.00	-0.268083	-0.470698	23543.037717	-179.472053	-262.256744
-1.000000	105.000000	0.00	-0.206763	0.155579	8801.558038	19.715523	-54.139066
-1.000000	105.000000	0.00	-0.465118	0.183053	11166.846776	-175.680158	196.311052
-1.000000	105.000000	0.00	-0.452079	0.470380	7876.398986	-129.846322	2.914268
1.000000	105.000000	0.00	0.033405	0.213077	2028.054762	72.101336	-89.771594
-1.000000	105.000000	0.00	0.207136	-0.266765	6965.512970	79.702878	9.563655
-1.000000	105.000000	0.00	0.484360	0.333514	17457.549774	350.227965	142.229805
-1.000000	105.000000	0.00	0.254043	-0.036396	9508.432820	15.555810	55.767598
-1.000000	105.000000	0.00	0.486960	-0.384673	28415.678474	495.989198	-343.391773
-1.000000	105.000000	0.00	0.023239	-0.081913	10816.602739	188.487561	-66.641933
-1.000000	105.000000	0.00	-0.358145	0.209533	25095.741410	-180.692461	301.037856
-1.000000	105.000000	0.00	-0.444751	0.426512	17100.321877	-215.749107	240.531888
1.000000	105.000000	0.00	0.248240	-0.347301	959.090016	-24.611814	-101.776387
-1.000000	105.000000	0.00	-0.273194	-0.233102	27925.781018	-130.581904	-421.767210
1.000000	105.000000	0.00	-0.084031	0.343738	9196.100445	31.064545	-63.592048
1.000000	105.000000	0.00	-0.188827	0.270587	63536.528874	-366.101531	651.907661
1.000000	105.000000	0.00	0.124311	0.317154	10013.279472	22.509890	141.286735
1.000000	105.000000	0.00	0.311874	0.479988	17844.066771	185.335142	279.585870
