0.1 91680.7
0.28 91680.7
0.43 91680.7
0.6 91680.7
0.78 91680.7
1 91680.7
1.25 91680.7
1.52 91680.7
1.84 91680.7
2.2 91680.7
2.6 91680.7
3.04 91680.7
3.54 91680.7
4.1 91680.7
