0.1 0.0015 25000 27
0.1 0.001 25000 1
0.1 0.0022 25000 253
0.1 0.0034 10000 870
0.1 0.0051 1000 209
0.1 0.0076 1000 289
0.1 0.0114 400 127
0.1 0.0171 400 130
0.1 0.0256 100 34
0.1 0.0384 100 34
0.1 0.0575 50 13
0.1 0.1 50 16
0.28 0.0015 25000 31
0.28 0.001 25000 0
0.28 0.0022 25000 291
0.28 0.0034 10000 792
0.28 0.0051 1000 228
0.28 0.0076 1000 299
0.28 0.0114 400 142
0.28 0.0171 400 145
0.28 0.0256 100 36
0.28 0.0384 100 35
0.28 0.0575 50 14
0.28 0.1 50 14
0.43 0.0015 25000 25
0.43 0.001 25000 4
0.43 0.0022 25000 289
0.43 0.0034 10000 863
0.43 0.0051 1000 233
0.43 0.0076 1000 304
0.43 0.0114 400 141
0.43 0.0171 400 150
0.43 0.0256 100 38
0.43 0.0384 100 39
0.43 0.0575 50 21
0.43 0.1 50 24
0.6 0.0015 25000 18
0.6 0.001 25000 1
0.6 0.0022 25000 253
0.6 0.0034 10000 843
0.6 0.0051 1000 233
0.6 0.0076 1000 320
0.6 0.0114 400 150
0.6 0.0171 400 158
0.6 0.0256 100 49
0.6 0.0384 100 48
0.6 0.0575 50 24
0.6 0.1 50 15
0.78 0.0015 25000 23
0.78 0.001 25000 2
0.78 0.0022 25000 307
0.78 0.0034 10000 875
0.78 0.0051 1000 225
0.78 0.0076 1000 315
0.78 0.0114 400 143
0.78 0.0171 400 149
0.78 0.0256 100 41
0.78 0.0384 100 40
0.78 0.0575 50 16
0.78 0.1 50 19
1.0 0.0015 25000 31
1.0 0.001 25000 1
1.0 0.0022 25000 283
1.0 0.0034 10000 900
1.0 0.0051 1000 237
1.0 0.0076 1000 291
1.0 0.0114 400 140
1.0 0.0171 400 148
1.0 0.0256 100 34
1.0 0.0384 100 33
1.0 0.0575 50 21
1.0 0.1 50 18
1.25 0.0015 25000 28
1.25 0.001 25000 4
1.25 0.0022 25000 291
1.25 0.0034 10000 911
1.25 0.0051 1000 221
1.25 0.0076 1000 290
1.25 0.0114 400 144
1.25 0.0171 400 151
1.25 0.0256 100 42
1.25 0.0384 100 42
1.25 0.0575 50 19
1.25 0.1 50 15
1.52 0.0015 25000 27
1.52 0.001 25000 1
1.52 0.0022 25000 333
1.52 0.0034 10000 920
1.52 0.0051 1000 207
1.52 0.0076 1000 280
1.52 0.0114 400 142
1.52 0.0171 400 143
1.52 0.0256 100 41
1.52 0.0384 100 41
1.52 0.0575 50 21
1.52 0.1 50 20
1.84 0.0015 25000 23
1.84 0.001 25000 2
1.84 0.0022 25000 347
1.84 0.0034 10000 986
1.84 0.0051 1000 232
1.84 0.0076 1000 330
1.84 0.0114 400 135
1.84 0.0171 400 146
1.84 0.0256 100 38
1.84 0.0384 100 41
1.84 0.0575 50 21
1.84 0.1 50 19
2.2 0.0015 25000 41
2.2 0.001 25000 1
2.2 0.0022 25000 353
2.2 0.0034 10000 972
2.2 0.0051 1000 227
2.2 0.0076 1000 311
2.2 0.0114 400 133
2.2 0.0171 400 144
2.2 0.0256 100 33
2.2 0.0384 100 35
2.2 0.0575 50 14
2.2 0.1 50 16
2.6 0.0015 25000 39
2.6 0.001 25000 3
2.6 0.0022 25000 392
2.6 0.0034 10000 1029
2.6 0.0051 1000 198
2.6 0.0076 1000 272
2.6 0.0114 400 138
2.6 0.0171 400 144
2.6 0.0256 100 35
2.6 0.0384 100 34
2.6 0.0575 50 19
2.6 0.1 50 19
3.04 0.0015 25000 50
3.04 0.001 25000 3
3.04 0.0022 25000 406
3.04 0.0034 10000 997
3.04 0.0051 1000 218
3.04 0.0076 1000 304
3.04 0.0114 400 127
3.04 0.0171 400 140
3.04 0.0256 100 32
3.04 0.0384 100 33
3.04 0.0575 50 16
3.04 0.1 50 18
3.54 0.0015 25000 39
3.54 0.001 25000 2
3.54 0.0022 25000 414
3.54 0.0034 10000 1112
3.54 0.0051 1000 234
3.54 0.0076 1000 312
3.54 0.0114 400 151
3.54 0.0171 400 165
3.54 0.0256 100 48
3.54 0.0384 100 46
3.54 0.0575 50 20
3.54 0.1 50 17
4.1 0.0015 25000 46
4.1 0.001 25000 3
4.1 0.0022 25000 451
4.1 0.0034 10000 1034
4.1 0.0051 1000 229
4.1 0.0076 1000 296
4.1 0.0114 400 129
4.1 0.0171 400 146
4.1 0.0256 100 33
4.1 0.0384 100 35
4.1 0.0575 50 20
4.1 0.1 50 22
