0.1 0.0010 25000 38
0.1 0.0015 25000 279
0.1 0.0022 25000 1812
0.1 0.0034 10000 3270
0.1 0.0051 1000 687
0.1 0.0076 1000 795
0.1 0.0114 400 345
0.1 0.0171 400 352
0.1 0.0256 100 88
0.1 0.0384 100 89
0.1 0.0575 50 45
0.1 0.1000 50 40
0.28 0.0010 25000 29
0.28 0.0015 25000 301
0.28 0.0022 25000 1819
0.28 0.0034 10000 3326
0.28 0.0051 1000 702
0.28 0.0076 1000 827
0.28 0.0114 400 334
0.28 0.0171 400 338
0.28 0.0256 100 83
0.28 0.0384 100 83
0.28 0.0575 50 44
0.28 0.1000 50 38
0.43 0.0010 25000 31
0.43 0.0015 25000 269
0.43 0.0022 25000 1783
0.43 0.0034 10000 3410
0.43 0.0051 1000 709
0.43 0.0076 1000 819
0.43 0.0114 400 340
0.43 0.0171 400 348
0.43 0.0256 100 92
0.43 0.0384 100 92
0.43 0.0575 50 46
0.43 0.1000 50 38
0.6 0.0010 25000 39
0.6 0.0015 25000 280
0.6 0.0022 25000 1834
0.6 0.0034 10000 3389
0.6 0.0051 1000 675
0.6 0.0076 1000 801
0.6 0.0114 400 336
0.6 0.0171 400 348
0.6 0.0256 100 85
0.6 0.0384 100 85
0.6 0.0575 50 42
0.6 0.1000 50 42
0.78 0.0010 25000 23
0.78 0.0015 25000 330
0.78 0.0022 25000 1811
0.78 0.0034 10000 3390
0.78 0.0051 1000 684
0.78 0.0076 1000 805
0.78 0.0114 400 326
0.78 0.0171 400 333
0.78 0.0256 100 81
0.78 0.0384 100 83
0.78 0.0575 50 40
0.78 0.1000 50 40
1.0 0.0010 25000 27
1.0 0.0015 25000 307
1.0 0.0022 25000 1932
1.0 0.0034 10000 3519
1.0 0.0051 1000 700
1.0 0.0076 1000 796
1.0 0.0114 400 331
1.0 0.0171 400 338
1.0 0.0256 100 83
1.0 0.0384 100 83
1.0 0.0575 50 41
1.0 0.1000 50 38
1.25 0.0010 25000 39
1.25 0.0015 25000 324
1.25 0.0022 25000 2021
1.25 0.0034 10000 3480
1.25 0.0051 1000 687
1.25 0.0076 1000 798
1.25 0.0114 400 345
1.25 0.0171 400 352
1.25 0.0256 100 90
1.25 0.0384 100 90
1.25 0.0575 50 46
1.25 0.1000 50 40
1.52 0.0010 25000 45
1.52 0.0015 25000 355
1.52 0.0022 25000 2094
1.52 0.0034 10000 3581
1.52 0.0051 1000 708
1.52 0.0076 1000 816
1.52 0.0114 400 338
1.52 0.0171 400 349
1.52 0.0256 100 89
1.52 0.0384 100 89
1.52 0.0575 50 41
1.52 0.1000 50 38
1.84 0.0010 25000 48
1.84 0.0015 25000 404
1.84 0.0022 25000 2179
1.84 0.0034 10000 3806
1.84 0.0051 1000 696
1.84 0.0076 1000 814
1.84 0.0114 400 344
1.84 0.0171 400 350
1.84 0.0256 100 91
1.84 0.0384 100 91
1.84 0.0575 50 47
1.84 0.1000 50 42
2.2 0.0010 25000 47
2.2 0.0015 25000 411
2.2 0.0022 25000 2346
2.2 0.0034 10000 3945
2.2 0.0051 1000 700
2.2 0.0076 1000 807
2.2 0.0114 400 329
2.2 0.0171 400 329
2.2 0.0256 100 84
2.2 0.0384 100 85
2.2 0.0575 50 43
2.2 0.1000 50 44
2.6 0.0010 25000 61
2.6 0.0015 25000 455
2.6 0.0022 25000 2511
2.6 0.0034 10000 4073
2.6 0.0051 1000 732
2.6 0.0076 1000 829
2.6 0.0114 400 336
2.6 0.0171 400 344
2.6 0.0256 100 86
2.6 0.0384 100 85
2.6 0.0575 50 42
2.6 0.1000 50 40
3.04 0.0010 25000 49
3.04 0.0015 25000 463
3.04 0.0022 25000 2571
3.04 0.0034 10000 4111
3.04 0.0051 1000 708
3.04 0.0076 1000 808
3.04 0.0114 400 337
3.04 0.0171 400 342
3.04 0.0256 100 89
3.04 0.0384 100 90
3.04 0.0575 50 42
3.04 0.1000 50 42
3.54 0.0010 25000 59
3.54 0.0015 25000 473
3.54 0.0022 25000 2717
3.54 0.0034 10000 4239
3.54 0.0051 1000 720
3.54 0.0076 1000 802
3.54 0.0114 400 329
3.54 0.0171 400 337
3.54 0.0256 100 85
3.54 0.0384 100 87
3.54 0.0575 50 41
3.54 0.1000 50 42
4.1 0.0010 25000 53
4.1 0.0015 25000 492
4.1 0.0022 25000 2628
4.1 0.0034 10000 4165
4.1 0.0051 1000 704
4.1 0.0076 1000 791
4.1 0.0114 400 334
4.1 0.0171 400 338
4.1 0.0256 100 83
4.1 0.0384 100 84
4.1 0.0575 50 44
4.1 0.1000 50 42
