0.1 0.0010 25000 20
0.1 0.0015 25000 247
0.1 0.0022 25000 1560
0.1 0.0034 10000 3334
0.1 0.0051 1000 763
0.1 0.0076 1000 918
0.1 0.0114 400 378
0.1 0.0171 400 378
0.1 0.0256 100 96
0.1 0.0384 100 96
0.1 0.0575 50 48
0.1 0.1000 50 47
0.28 0.0010 25000 26
0.28 0.0015 25000 267
0.28 0.0022 25000 1584
0.28 0.0034 10000 3365
0.28 0.0051 1000 745
0.28 0.0076 1000 904
0.28 0.0114 400 369
0.28 0.0171 400 369
0.28 0.0256 100 92
0.28 0.0384 100 93
0.28 0.0575 50 47
0.28 0.1000 50 49
0.43 0.0010 25000 25
0.43 0.0015 25000 268
0.43 0.0022 25000 1620
0.43 0.0034 10000 3423
0.43 0.0051 1000 762
0.43 0.0076 1000 915
0.43 0.0114 400 369
0.43 0.0171 400 374
0.43 0.0256 100 94
0.43 0.0384 100 95
0.43 0.0575 50 49
0.43 0.1000 50 46
0.6 0.0010 25000 26
0.6 0.0015 25000 224
0.6 0.0022 25000 1622
0.6 0.0034 10000 3409
0.6 0.0051 1000 752
0.6 0.0076 1000 908
0.6 0.0114 400 372
0.6 0.0171 400 373
0.6 0.0256 100 94
0.6 0.0384 100 94
0.6 0.0575 50 47
0.6 0.1000 50 46
0.78 0.0010 25000 24
0.78 0.0015 25000 231
0.78 0.0022 25000 1706
0.78 0.0034 10000 3413
0.78 0.0051 1000 741
0.78 0.0076 1000 920
0.78 0.0114 400 381
0.78 0.0171 400 383
0.78 0.0256 100 94
0.78 0.0384 100 94
0.78 0.0575 50 48
0.78 0.1000 50 46
1.0 0.0010 25000 42
1.0 0.0015 25000 270
1.0 0.0022 25000 1720
1.0 0.0034 10000 3522
1.0 0.0051 1000 771
1.0 0.0076 1000 917
1.0 0.0114 400 374
1.0 0.0171 400 373
1.0 0.0256 100 89
1.0 0.0384 100 90
1.0 0.0575 50 45
1.0 0.1000 50 47
1.25 0.0010 25000 31
1.25 0.0015 25000 272
1.25 0.0022 25000 1887
1.25 0.0034 10000 3556
1.25 0.0051 1000 766
1.25 0.0076 1000 917
1.25 0.0114 400 375
1.25 0.0171 400 376
1.25 0.0256 100 92
1.25 0.0384 100 94
1.25 0.0575 50 46
1.25 0.1000 50 46
