0.1 0.0015 25000 24
0.1 0.001 25000 1
0.1 0.0022 25000 269
0.1 0.0034 10000 856
0.1 0.0051 1000 243
0.1 0.0076 1000 309
0.1 0.0114 400 136
0.1 0.0171 400 148
0.1 0.0256 100 33
0.1 0.0384 100 33
0.1 0.0575 50 19
0.1 0.1 50 14
0.28 0.0015 25000 23
0.28 0.001 25000 1
0.28 0.0022 25000 281
0.28 0.0034 10000 900
0.28 0.0051 1000 231
0.28 0.0076 1000 318
0.28 0.0114 400 137
0.28 0.0171 400 145
0.28 0.0256 100 30
0.28 0.0384 100 31
0.28 0.0575 50 16
0.28 0.1 50 21
0.43 0.0015 25000 35
0.43 0.001 25000 3
0.43 0.0022 25000 307
0.43 0.0034 10000 929
0.43 0.0051 1000 222
0.43 0.0076 1000 301
0.43 0.0114 400 147
0.43 0.0171 400 159
0.43 0.0256 100 41
0.43 0.0384 100 43
0.43 0.0575 50 19
0.43 0.1 50 11
0.6 0.0015 25000 38
0.6 0.001 25000 3
0.6 0.0022 25000 333
0.6 0.0034 10000 850
0.6 0.0051 1000 215
0.6 0.0076 1000 299
0.6 0.0114 400 148
0.6 0.0171 400 156
0.6 0.0256 100 47
0.6 0.0384 100 45
0.6 0.0575 50 22
0.6 0.1 50 20
0.78 0.0015 25000 33
0.78 0.001 25000 3
0.78 0.0022 25000 307
0.78 0.0034 10000 927
0.78 0.0051 1000 230
0.78 0.0076 1000 288
0.78 0.0114 400 130
0.78 0.0171 400 146
0.78 0.0256 100 46
0.78 0.0384 100 43
0.78 0.0575 50 23
0.78 0.1 50 16
10.0 0.0015 25000 20
10.0 0.001 25000 3
10.0 0.0022 25000 303
10.0 0.0034 10000 895
10.0 0.0051 1000 231
10.0 0.0076 1000 314
10.0 0.0114 400 126
10.0 0.0171 400 131
10.0 0.0256 100 40
10.0 0.0384 100 40
10.0 0.0575 50 17
10.0 0.1 50 14
1.0 0.0015 25000 48
1.0 0.001 25000 1
1.0 0.0022 25000 387
1.0 0.0034 10000 985
1.0 0.0051 1000 248
1.0 0.0076 1000 313
1.0 0.0114 400 142
1.0 0.0171 400 151
1.0 0.0256 100 27
1.0 0.0384 100 29
1.0 0.0575 50 13
1.0 0.1 50 21
11.2 0.0015 25000 29
11.2 0.001 25000 0
11.2 0.0022 25000 341
11.2 0.0034 10000 937
11.2 0.0051 1000 211
11.2 0.0076 1000 284
11.2 0.0114 400 147
11.2 0.0171 400 156
11.2 0.0256 100 33
11.2 0.0384 100 34
11.2 0.0575 50 17
11.2 0.1 50 20
1.25 0.0015 25000 35
12.5 0.0015 25000 24
1.25 0.001 25000 2
12.5 0.001 25000 1
1.25 0.0022 25000 337
12.5 0.0022 25000 323
1.25 0.0034 10000 1018
12.5 0.0034 10000 926
1.25 0.0051 1000 215
12.5 0.0051 1000 218
1.25 0.0076 1000 299
12.5 0.0076 1000 286
1.25 0.0114 400 132
12.5 0.0114 400 128
1.25 0.0171 400 135
12.5 0.0171 400 136
1.25 0.0256 100 29
12.5 0.0256 100 32
1.25 0.0384 100 30
12.5 0.0384 100 33
1.25 0.0575 50 11
12.5 0.0575 50 16
1.25 0.1 50 15
12.5 0.1 50 22
14.0 0.0015 25000 39
14.0 0.001 25000 3
14.0 0.0022 25000 359
14.0 0.0034 10000 955
14.0 0.0051 1000 228
14.0 0.0076 1000 331
14.0 0.0114 400 148
14.0 0.0171 400 151
14.0 0.0256 100 35
14.0 0.0384 100 35
14.0 0.0575 50 18
14.0 0.1 50 32
1.52 0.0015 25000 33
1.52 0.001 25000 2
1.52 0.0022 25000 358
1.52 0.0034 10000 956
1.52 0.0051 1000 225
1.52 0.0076 1000 294
1.52 0.0114 400 158
1.52 0.0171 400 168
1.52 0.0256 100 37
1.52 0.0384 100 37
1.52 0.0575 50 23
1.52 0.1 50 18
15.5 0.0015 25000 33
15.5 0.001 25000 2
15.5 0.0022 25000 354
15.5 0.0034 10000 967
15.5 0.0051 1000 233
15.5 0.0076 1000 291
15.5 0.0114 400 137
15.5 0.0171 400 146
15.5 0.0256 100 42
15.5 0.0384 100 42
15.5 0.0575 50 18
15.5 0.1 50 21
17.2 0.0015 25000 44
17.2 0.001 25000 2
17.2 0.0022 25000 375
17.2 0.0034 10000 1010
17.2 0.0051 1000 239
17.2 0.0076 1000 310
17.2 0.0114 400 155
17.2 0.0171 400 169
17.2 0.0256 100 39
17.2 0.0384 100 39
17.2 0.0575 50 20
17.2 0.1 50 22
1.84 0.0015 25000 34
1.84 0.001 25000 2
1.84 0.0022 25000 336
1.84 0.0034 10000 993
1.84 0.0051 1000 232
1.84 0.0076 1000 293
1.84 0.0114 400 120
1.84 0.0171 400 126
1.84 0.0256 100 26
1.84 0.0384 100 26
1.84 0.0575 50 9
1.84 0.1 50 13
19.1 0.0015 25000 50
19.1 0.001 25000 2
19.1 0.0022 25000 398
19.1 0.0034 10000 1018
19.1 0.0051 1000 225
19.1 0.0076 1000 287
19.1 0.0114 400 149
19.1 0.0171 400 155
19.1 0.0256 100 41
19.1 0.0384 100 41
19.1 0.0575 50 19
19.1 0.1 50 24
21.1 0.0015 25000 40
21.1 0.001 25000 5
21.1 0.0022 25000 388
21.1 0.0034 10000 1101
21.1 0.0051 1000 238
21.1 0.0076 1000 296
21.1 0.0114 400 124
21.1 0.0171 400 137
21.1 0.0256 100 33
21.1 0.0384 100 33
21.1 0.0575 50 18
21.1 0.1 50 30
2.2 0.0015 25000 31
2.2 0.001 25000 0
2.2 0.0022 25000 325
2.2 0.0034 10000 936
2.2 0.0051 1000 241
2.2 0.0076 1000 300
2.2 0.0114 400 129
2.2 0.0171 400 133
2.2 0.0256 100 30
2.2 0.0384 100 30
2.2 0.0575 50 14
2.2 0.1 50 18
23.3 0.0015 25000 57
23.3 0.001 25000 1
23.3 0.0022 25000 460
23.3 0.0034 10000 1146
23.3 0.0051 1000 234
23.3 0.0076 1000 292
23.3 0.0114 400 158
23.3 0.0171 400 167
23.3 0.0256 100 41
23.3 0.0384 100 41
23.3 0.0575 50 21
23.3 0.1 50 20
25.6 0.0015 25000 58
25.6 0.001 25000 4
25.6 0.0022 25000 515
25.6 0.0034 10000 1184
25.6 0.0051 1000 230
25.6 0.0076 1000 309
25.6 0.0114 400 136
25.6 0.0171 400 142
25.6 0.0256 100 39
25.6 0.0384 100 42
25.6 0.0575 50 16
25.6 0.1 50 17
2.6 0.0015 25000 26
2.6 0.001 25000 3
2.6 0.0022 25000 357
2.6 0.0034 10000 937
2.6 0.0051 1000 225
2.6 0.0076 1000 314
2.6 0.0114 400 138
2.6 0.0171 400 147
2.6 0.0256 100 47
2.6 0.0384 100 47
2.6 0.0575 50 26
2.6 0.1 50 20
28.2 0.0015 20000 38
28.2 0.001 25000 4
28.2 0.0022 25000 485
28.2 0.0034 10000 1084
28.2 0.0051 1000 248
28.2 0.0076 1000 310
28.2 0.0114 400 156
28.2 0.0171 400 165
28.2 0.0256 100 43
28.2 0.0384 100 44
28.2 0.0575 50 20
28.2 0.1 50 18
3.04 0.0015 25000 32
3.04 0.001 25000 1
3.04 0.0022 25000 366
3.04 0.0034 10000 907
3.04 0.0051 1000 233
3.04 0.0076 1000 309
3.04 0.0114 400 140
3.04 0.0171 400 148
3.04 0.0256 100 38
3.04 0.0384 100 39
3.04 0.0575 50 22
3.04 0.1 50 16
30.9 0.0015 25000 41
30.9 0.001 25000 2
30.9 0.0022 25000 440
30.9 0.0034 10000 1131
30.9 0.0051 1000 241
30.9 0.0076 1000 320
30.9 0.0114 400 139
30.9 0.0171 400 152
30.9 0.0256 100 33
30.9 0.0384 100 33
30.9 0.0575 50 16
30.9 0.1 50 20
33.9 0.0015 25000 47
33.9 0.001 25000 2
33.9 0.0022 25000 464
33.9 0.0034 10000 1161
33.9 0.0051 1000 235
33.9 0.0076 1000 325
33.9 0.0114 400 153
33.9 0.0171 400 165
33.9 0.0256 100 37
33.9 0.0384 100 38
33.9 0.0575 50 21
33.9 0.1 50 23
3.54 0.0015 25000 24
