0.1 0.0015 25000 199
0.1 0.001 25000 18
0.1 0.0022 25000 1169
0.1 0.0034 10000 2145
0.1 0.0051 1000 419
0.1 0.0076 1000 498
0.1 0.0114 400 239
0.1 0.0171 400 242
0.1 0.0256 100 60
0.1 0.0384 100 60
0.1 0.0575 50 27
0.1 0.1 50 29
0.28 0.0015 25000 183
0.28 0.001 25000 15
0.28 0.0022 25000 1196
0.28 0.0034 10000 2091
0.28 0.0051 1000 428
0.28 0.0076 1000 530
0.28 0.0114 400 207
0.28 0.0171 400 214
0.28 0.0256 100 55
0.28 0.0384 100 57
0.28 0.0575 50 26
0.28 0.1 50 30
0.43 0.0015 25000 187
0.43 0.001 25000 17
0.43 0.0022 25000 1153
0.43 0.0034 10000 2181
0.43 0.0051 1000 436
0.43 0.0076 1000 531
0.43 0.0114 400 210
0.43 0.0171 400 216
0.43 0.0256 100 61
0.43 0.0384 100 63
0.43 0.0575 50 30
0.43 0.1 50 27
0.6 0.0015 25000 202
0.6 0.001 25000 27
0.6 0.0022 25000 1237
0.6 0.0034 10000 2201
0.6 0.0051 1000 442
0.6 0.0076 1000 512
0.6 0.0114 400 211
0.6 0.0171 400 225
0.6 0.0256 100 56
0.6 0.0384 100 57
0.6 0.0575 50 31
0.6 0.1 50 28
0.78 0.0015 25000 198
0.78 0.001 25000 15
0.78 0.0022 25000 1186
0.78 0.0034 10000 2187
0.78 0.0051 1000 448
0.78 0.0076 1000 515
0.78 0.0114 400 233
0.78 0.0171 400 236
0.78 0.0256 100 59
0.78 0.0384 100 60
0.78 0.0575 50 28
0.78 0.1 50 32
1.0 0.0015 25000 210
1.0 0.001 25000 24
1.0 0.0022 25000 1197
1.0 0.0034 10000 2300
1.0 0.0051 1000 428
1.0 0.0076 1000 515
1.0 0.0114 400 224
1.0 0.0171 400 230
1.0 0.0256 100 60
1.0 0.0384 100 60
1.0 0.0575 50 33
1.0 0.1 50 26
1.25 0.0015 25000 224
1.25 0.001 25000 30
1.25 0.0022 25000 1274
1.25 0.0034 10000 2331
1.25 0.0051 1000 437
1.25 0.0076 1000 538
1.25 0.0114 400 232
1.25 0.0171 400 239
1.25 0.0256 100 57
1.25 0.0384 100 57
1.25 0.0575 50 29
1.25 0.1 50 26
