0.1 91689.9
0.28 91689.9
0.43 91689.9
0.6 91689.9
0.78 91689.9
1 91689.9
1.25 91689.9
1.52 91689.9
1.84 91689.9
2.2 91689.9
2.6 91689.9
3.04 91689.9
3.54 91689.9
4.1 91689.9
