0.1 0.0010 25000 29
0.1 0.0015 25000 249
0.1 0.0022 25000 1682
0.1 0.0034 10000 3421
0.1 0.0051 1000 759
0.1 0.0076 1000 926
0.1 0.0114 400 376
0.1 0.0171 400 379
0.1 0.0256 100 95
0.1 0.0384 100 95
0.1 0.0575 50 48
0.1 0.1000 50 48
0.28 0.0010 25000 24
0.28 0.0015 25000 222
0.28 0.0022 25000 1594
0.28 0.0034 10000 3416
0.28 0.0051 1000 768
0.28 0.0076 1000 929
0.28 0.0114 400 366
0.28 0.0171 400 367
0.28 0.0256 100 90
0.28 0.0384 100 90
0.28 0.0575 50 46
0.28 0.1000 50 46
0.43 0.0010 25000 23
0.43 0.0015 25000 248
0.43 0.0022 25000 1615
0.43 0.0034 10000 3485
0.43 0.0051 1000 763
0.43 0.0076 1000 914
0.43 0.0114 400 380
0.43 0.0171 400 380
0.43 0.0256 100 97
0.43 0.0384 100 97
0.43 0.0575 50 49
0.43 0.1000 50 49
0.6 0.0010 25000 25
0.6 0.0015 25000 242
0.6 0.0022 25000 1545
0.6 0.0034 10000 3356
0.6 0.0051 1000 778
0.6 0.0076 1000 926
0.6 0.0114 400 378
0.6 0.0171 400 379
0.6 0.0256 100 97
0.6 0.0384 100 96
0.6 0.0575 50 49
0.6 0.1000 50 48
0.78 0.0010 25000 39
0.78 0.0015 25000 261
0.78 0.0022 25000 1687
0.78 0.0034 10000 3474
0.78 0.0051 1000 780
0.78 0.0076 1000 916
0.78 0.0114 400 367
0.78 0.0171 400 367
0.78 0.0256 100 88
0.78 0.0384 100 90
0.78 0.0575 50 44
0.78 0.1000 50 48
1.0 0.0010 25000 35
1.0 0.0015 25000 275
1.0 0.0022 25000 1717
1.0 0.0034 10000 3412
1.0 0.0051 1000 770
1.0 0.0076 1000 913
1.0 0.0114 400 0
1.0 0.0171 400 364
1.0 0.0256 100 90
1.0 0.0384 100 91
1.0 0.0575 50 46
1.0 0.1000 50 45
1.25 0.0010 25000 22
1.25 0.0015 25000 271
1.25 0.0022 25000 1777
1.25 0.0034 10000 3593
1.25 0.0051 1000 783
1.25 0.0076 1000 918
1.25 0.0114 400 375
1.25 0.0171 400 375
1.25 0.0256 100 94
1.25 0.0384 100 94
1.25 0.0575 50 48
1.25 0.1000 50 48
1.52 0.0010 25000 31
1.52 0.0015 25000 292
1.52 0.0022 25000 1914
1.52 0.0034 10000 3660
1.52 0.0051 1000 792
1.52 0.0076 1000 940
1.52 0.0114 400 373
1.52 0.0171 400 376
1.52 0.0256 100 93
1.52 0.0384 100 92
1.52 0.0575 50 44
1.52 0.1000 50 48
1.84 0.0010 25000 31
1.84 0.0015 25000 329
1.84 0.0022 25000 1981
1.84 0.0034 10000 3804
1.84 0.0051 1000 789
1.84 0.0076 1000 917
1.84 0.0114 400 374
1.84 0.0171 400 376
1.84 0.0256 100 96
1.84 0.0384 100 96
1.84 0.0575 50 50
1.84 0.1000 50 46
2.2 0.0010 25000 36
2.2 0.0015 25000 322
2.2 0.0022 25000 2089
2.2 0.0034 10000 3960
2.2 0.0051 1000 779
2.2 0.0076 1000 905
2.2 0.0114 400 364
2.2 0.0171 400 365
2.2 0.0256 100 92
2.2 0.0384 100 92
2.2 0.0575 50 47
2.2 0.1000 50 46
2.6 0.0010 25000 41
2.6 0.0015 25000 352
2.6 0.0022 25000 2239
2.6 0.0034 10000 4106
2.6 0.0051 1000 791
2.6 0.0076 1000 927
2.6 0.0114 400 374
2.6 0.0171 400 376
2.6 0.0256 100 92
2.6 0.0384 100 92
2.6 0.0575 50 47
2.6 0.1000 50 49
3.04 0.0010 25000 23
3.04 0.0015 25000 387
3.04 0.0022 25000 2258
3.04 0.0034 10000 4190
3.04 0.0051 1000 827
3.04 0.0076 1000 934
3.04 0.0114 400 373
3.04 0.0171 400 373
3.04 0.0256 100 96
3.04 0.0384 100 95
3.04 0.0575 50 47
3.04 0.1000 50 48
3.54 0.0010 25000 42
3.54 0.0015 25000 412
3.54 0.0022 25000 2419
3.54 0.0034 10000 4286
3.54 0.0051 1000 839
3.54 0.0076 1000 917
3.54 0.0114 400 367
3.54 0.0171 400 370
3.54 0.0256 100 94
3.54 0.0384 100 94
3.54 0.0575 50 46
3.54 0.1000 50 47
4.1 0.0010 25000 39
4.1 0.0015 25000 415
4.1 0.0022 25000 2395
4.1 0.0034 10000 4369
4.1 0.0051 1000 803
4.1 0.0076 1000 909
4.1 0.0114 400 373
4.1 0.0171 400 374
4.1 0.0256 100 98
4.1 0.0384 100 98
4.1 0.0575 50 50
4.1 0.1000 50 44
